last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,days_exposition
8500000.0,64.0,2023-12-03,2,2.8,25.0,40.2,4,,False,False,9.6,,Kyiv,62.0
4200000.0,60.0,2024-02-19,4,2.5,5.0,43.0,2,,False,False,7.2,0.0,Kyiv,453.0
6498000.0,96.0,2024-04-16,3,,18.0,44.56,9,,False,False,14.06,,Kyiv,75.0
4300000.0,51.1,2024-03-05,2,,10.0,30.3,1,,False,False,8.8,0.0,Kyiv,30.0
2600000.0,40.5,2024-05-29,1,2.6,9.0,18.6,9,,False,False,13.5,,Borshchahivka,45.00000000000001
3350000.0,28.0,2024-01-16,1,2.5,5.0,15.0,1,False,False,False,5.0,,Kyiv,
4850000.0,73.6,2024-10-09,3,,5.0,43.4,1,,False,False,8.2,2.0,Irpin,22.000000000000004
2100000.0,47.3,2024-06-26,2,3.0,5.0,28.1,1,,False,False,8.7,,Vyshneve,106.0
3750000.0,45.0,2024-02-17,1,,22.0,14.2,4,False,False,False,14.8,2.0,Kyiv,92.0
11000000.0,72.0,2024-02-29,3,2.7,6.0,53.0,6,,False,False,8.0,2.0,Kyiv,181.00000000000003
5750000.0,59.0,2024-09-24,2,,4.0,35.0,3,,False,False,10.0,1.0,Bucha,3.0000000000000004
7200000.0,66.7,2024-08-09,3,,9.0,42.5,2,,False,False,9.6,2.0,Kyiv,12.000000000000002
5890000.0,69.0,2023-08-04,3,2.6,9.0,42.7,1,,False,False,8.4,,Kyiv,222.0
2350000.0,30.1,2024-02-29,1,2.6,9.0,17.7,3,,False,False,6.3,,Kyiv,120.0
7600000.0,79.0,2024-02-18,3,3.0,5.0,,4,,False,False,,,Kyiv,229.0
5550000.0,38.2,2024-05-18,1,2.75,27.0,17.6,5,,False,False,10.1,,Kyiv,
13990000.0,115.3,2023-11-16,4,2.82,20.0,64.1,5,,False,False,14.7,1.0,Kyiv,133.0
2600000.0,49.5,2024-07-23,1,2.65,10.0,18.8,2,,False,False,10.3,2.0,Vyshneve,53.0
5000000.0,44.3,2023-10-28,1,2.7,14.0,17.0,3,,False,False,12.7,,Kyiv,66.0
3340000.0,38.1,2024-10-08,1,2.64,19.0,,13,,False,False,9.3,2.0,Kyiv,45.00000000000001
7800000.0,72.0,2024-02-03,2,,6.0,52.0,4,,False,False,7.3,,Kyiv,178.00000000000003
4850000.0,85.8,2024-02-02,3,3.6,3.0,49.4,2,,False,False,12.0,,Kyiv,
8200000.0,72.3,2023-08-04,3,2.9,4.0,49.0,4,False,False,False,15.0,0.0,Kyiv,652.0
2450000.0,33.0,2023-12-23,1,2.5,9.0,18.0,7,,False,False,6.0,,Boryspil,40.0
6500000.0,72.0,2024-02-01,3,3.0,5.0,50.4,5,,False,False,9.1,,Kyiv,230.0
3750000.0,57.0,2024-04-06,2,2.75,9.0,32.0,8,False,False,False,11.0,2.0,Irpin,44.00000000000001
5400000.0,52.4,2024-04-04,3,,10.0,39.0,10,,False,False,8.0,0.0,Kyiv,19.0
5835000.0,35.7,2024-04-16,1,2.7,22.0,14.0,11,,False,False,10.0,2.0,Kyiv,3.0000000000000004
6200000.0,67.0,2024-04-04,2,3.78,4.0,55.0,4,False,False,False,12.0,0.0,Kyiv,408.0
3790000.0,48.0,2023-04-07,2,,12.0,27.0,12,,False,False,7.0,0.0,Kyiv,277.0
3870000.0,37.29,2024-03-30,1,,22.0,20.02,6,,False,False,9.9,,Vyshneve,139.0
65850000.0,146.0,2024-02-20,2,,9.0,40.0,3,,False,False,93.0,0.0,Kyiv,77.0
4850000.0,44.9,2023-09-09,2,2.5,5.0,31.0,2,,False,False,6.0,1.0,Kyiv,120.0
1080000.0,32.0,2024-06-26,1,,4.0,25.0,4,,False,False,6.0,,Bucha,79.0
15700000.0,57.7,2023-12-02,2,3.0,20.0,37.3,5,,False,False,6.3,2.0,Kyiv,255.0
12399000.0,63.4,2024-06-25,2,,16.0,32.5,7,,False,False,,,Kyiv,23.000000000000004
4450000.0,45.4,2024-06-27,2,,5.0,28.0,4,,False,False,7.0,,Kyiv,38.0
1550000.0,33.5,2024-07-30,1,,5.0,,4,,False,False,8.1,,Vyshneve,62.0
3700000.0,35.7,2023-11-26,1,2.7,14.0,17.0,9,,False,False,7.0,1.0,Kyiv,64.0
1800000.0,48.0,2023-12-26,1,,8.0,,2,,False,False,,,Borshchahivka,45.00000000000001
3950000.0,49.5,2023-11-15,2,2.53,7.0,30.0,2,,False,False,7.4,0.0,Irpin,183.00000000000003
15500000.0,211.0,2022-05-29,4,,5.0,97.6,4,,False,False,29.1,,Irpin,1084.0
4499000.0,44.3,2024-04-06,2,2.5,5.0,27.42,5,,False,False,6.93,,Kyiv,
4450000.0,42.0,2023-11-29,1,,10.0,18.7,4,,False,False,11.8,0.0,Kyiv,89.00000000000001
1600000.0,39.6,2024-04-28,2,,2.0,25.9,1,,False,False,6.6,,Irpin,
3550000.0,46.4,2024-06-21,2,,5.0,30.1,4,,False,False,5.5,,Kyiv,16.0
4635000.0,37.0,2023-12-17,1,,20.0,17.8,2,,False,False,11.51,1.0,Hostomel,24.000000000000004
6200000.0,54.5,2024-07-05,2,2.6,17.0,29.5,11,,False,False,8.5,1.0,Kyiv,14.0
4950000.0,39.4,2024-03-15,1,2.8,24.0,19.1,3,,False,False,10.4,,Kyiv,7.0
6170000.0,54.0,2024-03-28,3,2.5,5.0,34.0,4,,False,False,5.0,1.0,Kyiv,
6900000.0,42.0,2024-07-26,1,2.85,20.0,20.0,8,,False,False,10.0,2.0,Kyiv,10.0
4500000.0,42.0,2024-04-24,2,,5.0,27.0,5,,False,False,6.0,0.0,Kyiv,388.00000000000006
4900000.0,74.0,2023-11-03,4,2.6,9.0,49.0,3,False,False,False,6.5,2.0,Kyiv,561.0
11200000.0,80.2,2024-10-29,2,,16.0,35.0,16,,False,False,18.5,,Kyiv,
6000000.0,50.0,2024-03-02,2,,4.0,27.0,3,,False,False,10.0,0.0,Kyiv,5.0
5100000.0,47.8,2023-12-03,2,2.6,9.0,30.5,2,,False,False,7.0,1.0,Kyiv,142.0
3950000.0,47.2,2024-05-29,2,2.6,5.0,28.0,5,,False,False,7.6,,Vyshneve,
6300000.0,50.0,2024-06-08,1,2.8,20.0,16.0,17,,False,False,20.0,0.0,Kyiv,18.0
6900000.0,85.0,2024-04-12,4,3.2,5.0,54.0,4,,False,False,11.5,0.0,Kyiv,103.0
9000000.0,48.0,2024-03-26,1,2.8,16.0,19.0,4,False,False,False,15.0,2.0,Kyiv,182.00000000000003
800000.0,58.0,2024-11-17,3,,5.0,42.0,2,,False,False,,0.0,Irpin,27.0
3050000.0,30.8,2024-02-13,1,2.5,7.0,17.2,1,,False,False,5.8,,Kyiv,459.0
8300000.0,73.1,2024-06-09,3,,8.0,41.3,7,,False,False,10.84,0.0,Kyiv,155.0
8200000.0,91.8,2023-06-07,4,3.31,6.0,55.5,3,,False,False,14.0,,Kyiv,230.0
6950000.0,52.2,2024-04-20,1,3.88,5.0,24.0,1,,False,False,13.0,,Kyiv,20.0
3800000.0,34.6,2024-03-26,1,2.55,12.0,17.4,10,,False,False,6.3,,Kyiv,16.0
3450000.0,35.6,2024-03-10,1,2.76,14.0,16.0,11,,False,False,10.0,2.0,Boryspil,115.0
3524454.0,36.4,2024-08-04,1,,24.0,15.9,2,,False,False,10.4,,Kyiv,57.0
6050000.0,85.2,2024-03-08,3,2.8,9.0,49.2,3,,False,False,11.8,,Bucha,187.00000000000003
4950000.0,55.3,2024-11-05,2,2.75,12.0,32.7,8,,False,False,10.1,0.0,Kyiv,43.0
3580000.0,37.6,2023-10-30,1,2.75,4.0,18.0,4,,False,False,11.0,2.0,Bucha,314.0
4370000.0,42.8,2024-03-08,1,,25.0,17.0,17,,False,False,12.1,,Kyiv,81.0
4600000.0,41.7,2024-04-11,1,2.8,22.0,17.9,22,,False,False,10.4,,Kyiv,75.0
3500000.0,40.1,2024-06-05,1,,15.0,19.15,10,,False,False,11.81,1.0,Borshchahivka,159.0
2790000.0,29.0,2024-10-04,1,,5.0,15.0,3,False,False,False,6.0,0.0,Kyiv,38.0
4150000.0,43.0,2023-08-28,1,,8.0,21.0,8,,False,False,11.0,,Kyiv,130.0
6300000.0,45.5,2023-12-30,1,3.5,4.0,25.6,3,,False,False,12.0,,Kyiv,89.00000000000001
4900000.0,45.0,2024-04-02,1,,25.0,17.0,13,,False,False,16.0,,Kyiv,410.0
4400000.0,44.0,2024-01-23,2,2.6,9.0,27.0,6,,False,False,7.0,2.0,Kyiv,45.00000000000001
2150000.0,44.0,2023-08-03,2,,5.0,28.0,3,,False,False,6.0,0.0,Bucha,653.0
9700000.0,64.0,2024-05-29,1,3.1,9.0,22.5,3,,False,False,16.0,0.0,Kyiv,174.00000000000003
4590000.0,42.0,2024-01-26,1,,16.0,,6,,False,False,,,Kyiv,60.0
6900000.0,88.0,2024-01-11,3,2.7,10.0,56.0,8,,False,False,12.0,0.0,Kyiv,215.0
3050000.0,43.0,2024-02-11,1,2.65,16.0,19.0,10,,False,False,9.5,2.0,Kyiv,174.00000000000003
6188957.0,90.2,2023-10-03,3,,,47.7,14,,False,False,16.7,0.0,Kyiv,320.0
5800000.0,60.0,2023-10-22,2,,10.0,33.0,7,,False,False,11.0,,Kyiv,102.0
3150000.0,44.0,2023-12-16,2,,5.0,27.0,1,,False,False,7.0,0.0,Kyiv,518.0
4300000.0,35.0,2024-07-11,1,2.7,13.0,19.0,3,,False,False,9.0,,Kyiv,55.0
5800000.0,54.0,2024-04-20,3,2.68,5.0,37.0,4,,False,False,6.0,1.0,Kyiv,15.0
4800000.0,54.5,2023-09-08,2,,3.0,35.0,2,False,False,False,5.4,0.0,Irpin,178.00000000000003
4400000.0,36.3,2024-04-04,1,,23.0,15.4,3,,False,False,10.0,,Kyiv,
8400000.0,125.0,2024-01-31,5,3.5,6.0,,5,False,False,False,10.0,2.0,Vyshneve,
10100000.0,128.63,2024-06-19,4,,18.0,75.25,4,,False,False,18.0,,Kyiv,20.0
5300000.0,46.8,2024-03-14,2,3.0,6.0,25.0,3,,False,False,6.0,0.0,Kyiv,70.0
2000000.0,47.0,2024-06-08,3,2.6,5.0,,5,,False,False,,,Irpin,37.0
5700000.0,60.8,2024-04-30,2,3.5,4.0,31.8,2,,False,False,16.9,,Kyiv,183.00000000000003
999999.0,35.1,2024-06-06,1,2.5,5.0,16.8,5,,False,False,8.0,2.0,Boyarka,200.0
4550000.0,37.2,2024-07-25,1,2.5,10.0,17.2,5,,False,False,7.5,,Kyiv,73.0
1050000.0,31.9,2024-01-12,1,2.5,5.0,18.5,1,,False,False,6.0,,Brovary,13.0
5200000.0,57.5,2023-11-11,3,2.5,9.0,39.0,1,,False,False,6.2,,Kyiv,353.00000000000006
4450000.0,45.1,2024-08-14,2,2.5,5.0,30.5,5,,False,False,7.2,,Kyiv,91.0
2700000.0,37.0,2023-12-24,1,,5.0,20.0,1,,False,False,9.0,2.0,Irpin,141.0
8500000.0,85.0,2024-03-21,4,3.3,5.0,70.0,1,False,False,False,,0.0,Kyiv,422.0
68500000.0,160.0,2023-12-03,4,,8.0,95.4,7,,False,False,22.0,,Kyiv,531.0
2580000.0,50.2,2024-05-22,2,,9.0,30.5,2,,False,False,7.1,,Vyshneve,58.0
3170000.0,44.0,2024-05-22,2,2.5,5.0,27.0,1,,False,False,6.0,,Kyiv,122.0
5350000.0,52.0,2024-01-10,2,,4.0,41.6,3,,False,False,5.3,,Kyiv,148.0
7000000.0,68.9,2024-02-10,3,2.9,6.0,35.7,3,,False,False,15.3,,Kyiv,462.0
5300000.0,58.0,2024-10-24,2,,16.0,31.0,10,,False,False,10.0,,Kyiv,15.0
5600000.0,52.3,2023-12-03,2,2.65,12.0,31.0,4,,False,False,10.3,,Kyiv,157.0
3589000.0,62.0,2024-06-13,2,,14.0,31.0,12,,False,False,11.0,1.0,Bucha,32.0
4700000.0,55.0,2024-09-14,2,2.8,4.0,32.8,4,,False,False,5.7,,Kyiv,90.00000000000001
1930000.0,42.0,2024-04-26,1,2.6,9.0,17.0,8,False,False,False,8.3,2.0,Bucha,386.00000000000006
3550000.0,34.0,2024-06-13,1,2.6,9.0,17.6,7,,False,False,8.0,1.0,Kyiv,34.0
11980000.0,72.0,2024-12-07,1,,8.0,,5,,False,False,,,Kyiv,
4200000.0,44.1,2024-07-25,2,2.5,5.0,28.8,5,,False,False,6.0,,Kyiv,29.0
3870000.0,83.77,2024-02-02,3,,10.0,49.8,2,,False,False,10.6,1.0,Hostomel,183.00000000000003
8000000.0,74.7,2024-08-24,2,2.75,12.0,38.4,2,,False,False,14.3,4.0,Kyiv,59.0
1500000.0,33.0,2024-12-10,1,2.0,5.0,20.0,5,False,False,False,6.0,,Irpin,6.000000000000001
7600000.0,95.5,2024-06-13,4,,21.0,,10,,False,False,,,Kyiv,59.0
4800000.0,62.5,2024-06-06,3,2.6,9.0,45.4,9,,False,False,6.2,,Kyiv,22.000000000000004
36000000.0,111.3,2024-06-19,3,,9.0,64.4,6,,False,False,15.4,1.0,Kyiv,
7540000.0,89.0,2023-04-01,3,2.75,25.0,49.0,19,False,False,False,10.0,2.0,Kyiv,300.0
23290000.0,139.8,2024-06-30,3,3.0,8.0,78.9,6,,False,False,18.3,,Kyiv,
2600000.0,48.0,2024-10-16,2,,5.0,31.0,5,,False,False,7.2,2.0,Hostomel,57.0
4250000.0,47.3,2024-05-29,2,,16.0,27.0,14,False,False,False,7.1,0.0,Kyiv,117.0
7850000.0,52.0,2024-09-28,1,2.5,15.0,20.2,13,,False,False,14.6,,Kyiv,
9280000.0,64.8,2024-01-03,2,2.65,14.0,33.7,3,,False,False,11.1,2.0,Kyiv,
4400000.0,41.3,2024-04-18,1,2.5,16.0,20.0,16,,False,False,10.1,,Kyiv,142.0
4190000.0,63.5,2024-01-20,2,2.8,3.0,32.0,3,,False,False,10.4,,Brovary,186.00000000000003
6300000.0,59.2,2024-12-12,3,2.5,9.0,37.9,2,,False,False,7.1,,Kyiv,18.0
6000000.0,78.8,2024-01-10,3,,17.0,51.3,9,,False,False,10.3,,Bucha,60.0
4500000.0,44.4,2024-01-29,2,2.5,5.0,29.8,2,,False,False,7.0,1.0,Kyiv,18.0
21071500.0,97.9,2024-03-08,3,3.3,5.0,40.57,5,,False,False,15.15,1.0,Kyiv,89.00000000000001
3790000.0,60.0,2024-01-21,3,,5.0,38.0,3,,False,False,9.0,1.0,Boyarka,3.0000000000000004
3800000.0,42.7,2024-04-27,1,,16.0,20.1,14,,False,False,14.2,0.0,Kyiv,86.0
9499000.0,57.0,2024-09-17,2,2.87,20.0,32.0,18,,False,False,9.1,2.0,Kyiv,29.0
4400000.0,44.5,2023-07-27,2,,5.0,29.0,5,,False,False,5.3,0.0,Kyiv,158.0
4850000.0,34.4,2024-03-25,1,,18.0,14.3,5,False,False,False,7.8,2.0,Kyiv,117.0
1650000.0,43.0,2024-03-30,2,,4.0,,2,,False,False,,,Hostomel,96.0
4250000.0,39.0,2024-09-06,1,2.55,5.0,17.8,5,,False,False,8.3,0.0,Kyiv,85.0
4200000.0,50.7,2023-11-26,2,,19.0,29.3,10,False,False,False,8.5,1.0,Kyiv,39.0
3400000.0,73.0,2024-02-17,3,2.5,5.0,46.0,1,,False,False,9.0,1.0,Boryspil,45.00000000000001
3550000.0,38.7,2024-04-19,1,2.56,9.0,20.2,5,,False,False,9.5,,Kyiv,393.0
3150000.0,32.5,2024-03-21,1,,5.0,18.0,4,,False,False,5.6,1.0,Hostomel,9.0
2520000.0,44.84,2024-01-11,2,,12.0,40.0,8,,False,False,12.85,,Irpin,45.00000000000001
6790000.0,66.0,2024-11-11,3,2.65,12.0,42.1,4,,False,False,11.0,,Kyiv,42.0
17807836.0,135.6,2024-04-18,4,3.3,16.0,77.71,3,,False,False,13.84,,Kyiv,
4950000.0,37.0,2023-07-01,1,2.55,17.0,20.0,16,,False,False,8.0,,Kyiv,199.0
29000000.0,292.2,2023-02-12,9,3.35,5.0,225.9,4,,False,False,32.9,1.0,Kyiv,825.0
3380000.0,34.0,2024-08-11,1,,24.0,17.0,11,,False,False,10.37,,Hostomel,27.0
4500000.0,48.6,2024-01-09,2,2.65,16.0,25.2,15,,False,False,7.8,1.0,Kyiv,78.0
5100000.0,57.8,2024-09-02,3,2.7,9.0,39.2,2,,False,False,6.2,5.0,Kyiv,31.0
7400000.0,31.5,2023-04-28,1,2.85,7.0,21.5,6,,False,False,6.0,1.0,Kyiv,307.0
5950000.0,57.0,2023-10-21,2,2.6,18.0,35.0,9,,False,False,11.0,2.0,Boryspil,109.0
6490000.0,37.1,2024-01-09,1,2.71,16.0,18.8,3,,False,False,9.3,1.0,Kyiv,58.0
1990000.0,41.0,2023-02-02,2,2.5,4.0,28.0,1,False,False,False,5.2,,Borshchahivka,835.0
3190000.0,41.0,2024-07-08,1,,14.0,25.0,13,,False,False,8.0,0.0,Kyiv,6.000000000000001
5300000.0,40.0,2024-02-12,1,2.8,5.0,18.0,1,,False,False,12.0,,Kyiv,207.0
7890000.0,107.0,2024-11-25,4,2.6,5.0,,3,,False,False,,5.0,Boyarka,7.0
5870000.0,63.0,2024-06-01,2,2.7,25.0,,20,,False,False,,,Kyiv,60.0
6680000.0,46.0,2024-05-02,1,3.0,23.0,20.0,9,,False,False,10.0,2.0,Kyiv,20.0
9600000.0,64.3,2024-08-09,2,,14.0,33.0,14,,False,False,17.0,,Kyiv,60.0
3600000.0,35.0,2023-09-02,1,,9.0,16.0,7,,False,False,9.3,0.0,Kyiv,210.0
39000000.0,220.0,2024-04-09,5,3.4,7.0,,6,,False,False,,1.0,Kyiv,
3300000.0,46.2,2023-04-22,2,2.57,5.0,29.8,2,,False,False,6.8,0.0,Kyiv,756.0000000000001
5000000.0,80.0,2024-02-18,3,2.6,9.0,,1,,False,False,,,Boryspil,60.0
3500000.0,63.0,2024-09-15,3,2.6,5.0,44.2,5,,False,False,6.4,,Vyshneve,4.0
4100000.0,40.0,2023-12-06,1,1.75,37.0,17.4,5,,False,False,8.34,,Kyiv,71.0
9500000.0,72.6,2024-05-30,3,,3.0,44.1,1,,False,False,12.8,2.0,Vyshneve,
4195000.0,42.0,2023-07-10,1,,10.0,18.8,5,,False,False,11.0,1.0,Kyiv,190.00000000000003
5000000.0,55.0,2023-05-31,2,3.12,6.0,33.0,4,,False,False,14.1,0.0,Kyiv,279.0
3500000.0,43.7,2023-09-24,1,,14.0,16.52,12,,False,False,13.25,,Hostomel,140.0
3600000.0,32.4,2024-03-05,1,,9.0,18.0,5,,False,False,6.3,,Kyiv,54.0
5250000.0,50.6,2024-03-31,2,,25.0,,3,,False,False,10.0,,Kyiv,60.0
5850000.0,51.0,2024-02-12,1,3.6,6.0,25.0,6,,False,False,9.0,1.0,Kyiv,207.0
3400000.0,35.7,2023-07-10,1,,24.0,16.7,15,,False,False,8.65,0.0,Boryspil,313.0
7200000.0,85.0,2024-01-30,3,,6.0,56.0,1,,False,False,16.0,0.0,Kyiv,473.0
3900000.0,38.3,2024-07-30,1,,9.0,,6,,False,False,,,Bucha,45.00000000000001
6900000.0,42.4,2023-12-06,1,,25.0,16.1,12,,False,False,10.0,,Kyiv,315.0
8400000.0,88.6,2024-04-04,4,2.9,7.0,58.0,2,False,False,False,10.0,0.0,Kyiv,17.0
4150000.0,35.0,2024-05-21,1,,18.0,15.0,7,,False,False,9.0,,Kyiv,44.00000000000001
2700000.0,35.4,2023-12-07,1,2.5,7.0,19.2,7,,False,False,8.4,0.0,Irpin,225.0
1550000.0,15.0,2024-09-14,1,2.7,9.0,,1,,False,False,,,Kyiv,42.0
4157100.0,59.6,2024-10-03,2,2.75,23.0,,10,False,False,False,,,Hostomel,13.0
4000000.0,41.0,2024-02-22,1,2.8,18.0,14.0,1,,False,False,15.0,,Kyiv,41.0
4800000.0,43.1,2024-03-02,2,,4.0,30.3,1,,False,False,5.7,,Kyiv,11.000000000000002
4290000.0,44.0,2024-11-29,2,2.55,9.0,27.1,4,,False,False,6.3,,Kyiv,
12750000.0,86.0,2024-09-09,3,3.0,5.0,51.3,2,,False,False,9.5,,Kyiv,7.0
2400000.0,63.6,2024-03-12,3,2.5,5.0,40.9,5,,False,False,7.8,0.0,Borshchahivka,431.0
3300000.0,41.3,2024-06-28,2,,5.0,25.9,3,,False,False,6.3,0.0,Kyiv,28.0
5500000.0,50.0,2023-06-10,2,2.5,5.0,26.2,2,False,False,False,9.5,0.0,Kyiv,280.0
3850000.0,32.0,2024-05-29,1,2.8,16.0,14.5,2,,False,False,9.5,,Kyiv,210.0
6150000.0,107.2,2024-05-24,4,2.55,10.0,60.1,1,,False,False,21.9,5.0,Borshchahivka,102.0
5350000.0,56.0,2024-01-23,1,,26.0,22.0,20,,False,False,17.0,1.0,Kyiv,480.0
19000000.0,156.6,2023-12-17,4,,13.0,105.8,12,,False,False,16.5,0.0,Kyiv,351.00000000000006
3650000.0,38.2,2024-03-19,1,2.75,26.0,16.0,19,,False,False,16.0,2.0,Boyarka,64.0
8700000.0,81.0,2024-02-27,3,2.7,9.0,43.0,6,,False,False,11.0,,Kyiv,9.0
16500000.0,101.3,2024-03-01,3,2.8,18.0,32.9,10,,False,False,55.7,,Kyiv,442.0
8055000.0,89.51,2024-06-15,3,2.7,20.0,35.17,2,,False,False,24.89,0.0,Kyiv,138.0
2570000.0,31.0,2024-01-29,1,2.5,5.0,17.0,5,,False,False,6.4,1.0,Boryspil,90.00000000000001
3850000.0,43.0,2024-07-29,2,2.9,5.0,27.0,1,,False,False,5.5,,Kyiv,29.0
4000000.0,59.0,2024-06-28,2,,19.0,30.0,9,,False,False,12.0,,Hostomel,17.0
7500000.0,67.2,2024-06-25,2,,24.0,38.5,3,,False,False,13.4,4.0,Kyiv,170.0
5600000.0,65.2,2023-06-18,2,,16.0,34.7,1,,False,False,11.0,,Kyiv,245.0
5000000.0,35.8,2024-09-12,1,2.7,15.0,16.8,12,,False,False,10.3,,Kyiv,
3600000.0,46.0,2023-07-10,2,,5.0,30.0,3,,False,False,6.0,,Kyiv,246.0
4500000.0,62.0,2024-09-20,3,2.5,9.0,45.0,4,False,False,False,6.4,2.0,Kyiv,71.0
3900000.0,36.5,2023-10-06,1,,26.0,16.3,6,,False,False,11.4,,Boryspil,286.0
1700000.0,35.8,2023-03-09,1,2.5,5.0,17.5,4,,False,False,9.0,2.0,Vyshneve,800.0
30899000.0,213.1,2024-07-23,6,3.12,6.0,134.7,6,,False,False,22.4,,Kyiv,
8300000.0,63.0,2024-07-28,2,2.8,18.0,39.6,13,,False,False,13.0,5.0,Kyiv,6.000000000000001
4150000.0,34.3,2024-07-24,1,2.58,24.0,15.0,2,False,False,False,9.5,2.0,Kyiv,5.0
1850000.0,55.6,2024-06-24,3,,5.0,,2,,False,False,,,Irpin,48.00000000000001
3790000.0,36.8,2023-12-03,1,,16.0,16.7,10,,False,False,10.0,0.0,Kyiv,116.0
21000000.0,122.0,2023-07-17,3,2.7,25.0,70.0,16,,False,False,14.0,2.0,Kyiv,182.00000000000003
15500000.0,120.0,2024-03-18,3,3.0,4.0,40.0,2,,False,False,38.0,,Kyiv,
2450000.0,43.0,2023-12-31,2,,5.0,27.0,3,,False,False,5.5,,Borshchahivka,91.0
8000000.0,90.0,2024-04-05,3,2.8,28.0,56.0,4,,False,False,10.4,2.0,Kyiv,407.0
5830000.0,57.6,2023-02-27,2,,22.0,32.8,8,,False,False,9.2,1.0,Kyiv,810.0
14700000.0,174.5,2024-01-12,5,,4.0,104.8,4,,False,False,,,Kyiv,
4100000.0,43.0,2024-02-15,2,,5.0,33.0,2,,False,False,,0.0,Irpin,68.0
4350000.0,53.1,2023-11-10,2,2.55,14.0,29.6,11,,False,False,8.0,,Kyiv,53.0
8500000.0,79.6,2024-04-23,2,,3.0,50.7,1,,False,False,13.1,,Kyiv,
6299000.0,50.0,2023-09-19,2,3.0,5.0,30.0,2,,False,False,15.0,,Kyiv,606.0
1750000.0,20.0,2023-04-21,1,,22.0,,18,False,False,False,,2.0,Boyarka,757.0000000000001
1380000.0,56.0,2024-04-13,2,2.6,5.0,31.0,5,,False,False,9.0,2.0,Boryspil,17.0
4850000.0,59.0,2024-01-18,3,,9.0,38.0,7,,False,False,7.0,0.0,Kyiv,157.0
4000000.0,30.4,2024-07-17,1,2.5,16.0,17.1,5,,False,False,10.3,,Kyiv,29.0
7600000.0,69.8,2024-06-19,2,2.8,7.0,35.5,7,,False,False,16.8,1.0,Kyiv,14.0
6390000.0,60.0,2024-10-16,3,2.57,9.0,48.0,8,,False,False,7.0,,Kyiv,7.0
4000000.0,58.0,2024-05-01,3,2.5,5.0,43.7,2,False,False,False,5.5,0.0,Kyiv,105.0
8000000.0,98.0,2024-02-20,4,3.0,4.0,64.0,3,,False,False,12.0,,Kyiv,452.0
3900000.0,36.0,2024-03-14,1,,24.0,18.0,19,,False,False,8.0,0.0,Kyiv,74.0
5450000.0,60.16,2023-12-20,4,2.65,5.0,46.4,4,,False,False,7.2,3.0,Kyiv,28.0
3050000.0,30.3,2024-04-17,1,2.52,5.0,17.0,5,,False,False,5.5,1.0,Kyiv,57.0
5500000.0,53.1,2024-02-25,2,,24.0,24.0,2,,False,False,15.0,,Boryspil,92.0
3300000.0,44.0,2024-11-04,2,,9.0,26.0,7,,False,False,9.0,1.0,Borshchahivka,14.0
3500000.0,61.4,2024-11-19,4,2.5,5.0,45.0,2,,False,False,5.5,1.0,Vyshneve,23.000000000000004
3700000.0,33.5,2023-12-19,1,2.75,19.0,15.5,18,,False,False,9.4,,Kyiv,265.0
18800000.0,76.8,2023-10-10,2,,8.0,41.6,2,,False,False,15.3,0.0,Kyiv,585.0
5200000.0,60.0,2023-12-18,3,2.8,9.0,41.0,4,False,False,False,6.4,2.0,Kyiv,60.0
2390000.0,36.0,2024-10-20,1,,5.0,18.0,3,,False,False,16.0,1.0,Bucha,5.0
3800000.0,59.0,2024-05-19,2,2.8,9.0,33.0,5,False,False,False,12.0,2.0,Irpin,8.0
6390000.0,60.0,2023-01-04,2,,7.0,20.0,5,,False,False,26.0,0.0,Kyiv,864.0
37999000.0,207.0,2024-05-23,4,3.0,8.0,95.0,8,,False,False,23.0,,Kyiv,
3650000.0,56.0,2024-02-28,2,,22.0,35.0,9,,False,False,11.0,,Hostomel,266.0
2100000.0,51.0,2023-12-04,2,,5.0,31.0,1,False,False,False,9.4,0.0,Vyshneve,163.0
8990000.0,64.0,2024-04-30,2,,25.0,36.5,12,,False,False,12.0,,Kyiv,382.00000000000006
1650000.0,46.4,2024-08-30,2,2.5,5.0,29.3,5,,False,False,5.7,1.0,Boryspil,45.00000000000001
3550000.0,59.0,2023-08-27,3,,5.0,39.0,4,,False,False,7.0,5.0,Vyshneve,130.0
23617000.0,124.3,2024-04-19,3,,9.0,53.2,4,,False,False,35.9,,Kyiv,393.0
4150000.0,45.23,2024-04-14,2,,9.0,27.1,9,,False,False,8.7,1.0,Kyiv,3.0000000000000004
3300000.0,46.0,2024-02-01,2,2.55,5.0,30.7,4,,False,False,5.8,1.0,Brovary,20.0
3700000.0,100.0,2023-12-31,3,3.0,1.0,35.0,1,,False,False,22.0,,Boyarka,346.0
6700000.0,66.0,2024-01-01,3,,14.0,42.3,5,,False,False,8.0,2.0,Kyiv,25.0
3300000.0,39.4,2024-03-07,1,2.6,8.0,18.4,1,,False,False,12.5,,Hostomel,269.0
3215000.0,33.09,2023-12-22,1,,24.0,17.8,17,,False,False,8.7,2.0,Brovary,97.0
10350000.0,75.2,2023-09-04,2,,10.0,42.4,6,,False,False,15.8,0.0,Kyiv,621.0
3300000.0,47.2,2024-03-20,1,,9.0,26.0,2,,False,False,12.0,1.0,Vyshneve,
